Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Scenario,Mobility
2026.01.30_17.30.10,86.878942,23.717009,405840,4G,-72,0,96,bike,vehicular
2026.01.30_17.30.10,86.879148,23.717226,405840,4G,-72,0,72,bike,vehicular
2026.01.30_17.30.11,86.879148,23.717226,405840,4G,-77,0,72,bike,vehicular
2026.01.30_17.30.12,86.879148,23.717226,405840,4G,-77,0,72,bike,vehicular
2026.01.30_17.30.13,86.879148,23.717226,405840,4G,-77,0,72,bike,vehicular
2026.01.30_17.30.14,86.879148,23.717226,405840,4G,-73,0,72,bike,vehicular
2026.01.30_17.30.15,86.879148,23.717226,405840,4G,-73,0,72,bike,vehicular
2026.01.30_17.30.16,86.879148,23.717226,405840,4G,-77,0,72,bike,vehicular
2026.01.30_17.30.16,86.879214,23.717225,405840,4G,-77,1,73,bike,vehicular
2026.01.30_17.30.17,86.879214,23.717225,405840,4G,-77,1,73,bike,vehicular
2026.01.30_17.30.18,86.879214,23.717225,405840,4G,-81,1,73,bike,vehicular
2026.01.30_17.30.19,86.879214,23.717225,405840,4G,-81,1,73,bike,vehicular
2026.01.30_17.30.20,86.879214,23.717225,405840,4G,-72,1,73,bike,vehicular
2026.01.30_17.30.21,86.879214,23.717225,405840,4G,-72,1,73,bike,vehicular
2026.01.30_17.30.22,86.879214,23.717225,405840,4G,-69,1,73,bike,vehicular
2026.01.30_17.30.23,86.879214,23.717225,405840,4G,-69,1,73,bike,vehicular
2026.01.30_17.30.24,86.879214,23.717225,405840,4G,-69,1,73,bike,vehicular
2026.01.30_17.30.25,86.879214,23.717225,405840,4G,-69,1,73,bike,vehicular
2026.01.30_17.30.25,86.879214,23.717225,405840,4G,-69,1,73,bike,vehicular
2026.01.30_17.30.25,86.879214,23.717225,405840,4G,-71,1,73,bike,vehicular
2026.01.30_17.30.26,86.879201,23.717276,405840,4G,-71,6,76,bike,vehicular
2026.01.30_17.30.26,86.879201,23.717276,405840,4G,-71,6,76,bike,vehicular
2026.01.30_17.30.27,86.879201,23.717276,405840,4G,-71,6,76,bike,vehicular
2026.01.30_17.30.28,86.87915,23.7173,405840,4G,-71,9,79,bike,vehicular
2026.01.30_17.30.28,86.87915,23.7173,405840,4G,-71,9,79,bike,vehicular
2026.01.30_17.30.29,86.87915,23.7173,405840,4G,-71,9,79,bike,vehicular
2026.01.30_17.30.30,86.879089,23.717326,405840,4G,-71,7,82,bike,vehicular
2026.01.30_17.30.30,86.879089,23.717326,405840,4G,-71,7,82,bike,vehicular
2026.01.30_17.30.31,86.879089,23.717326,405840,4G,-71,7,82,bike,vehicular
2026.01.30_17.30.32,86.879025,23.717345,405840,4G,-71,9,82,bike,vehicular
2026.01.30_17.30.32,86.879025,23.717345,405840,4G,-71,9,82,bike,vehicular
2026.01.30_17.30.33,86.879025,23.717345,405840,4G,-71,9,82,bike,vehicular
2026.01.30_17.30.34,86.878961,23.717365,405840,4G,-71,10,82,bike,vehicular
2026.01.30_17.30.34,86.878961,23.717365,405840,4G,-71,10,82,bike,vehicular
2026.01.30_17.30.35,86.878961,23.717365,405840,4G,-86,10,82,bike,vehicular
2026.01.30_17.30.36,86.878885,23.71739,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.36,86.878885,23.71739,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.37,86.878885,23.71739,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.38,86.87881,23.717415,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.38,86.87881,23.717415,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.39,86.87881,23.717415,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.40,86.878758,23.717438,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.40,86.878758,23.717438,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.41,86.878758,23.717438,405840,4G,-86,11,83,bike,vehicular
2026.01.30_17.30.42,86.878696,23.717471,405840,4G,-86,10,83,bike,vehicular
2026.01.30_17.30.42,86.878696,23.717471,405840,4G,-86,10,83,bike,vehicular
2026.01.30_17.30.43,86.878696,23.717471,405840,4G,-86,10,83,bike,vehicular
2026.01.30_17.30.44,86.878643,23.717491,405840,4G,-86,8,83,bike,vehicular
2026.01.30_17.30.44,86.878643,23.717491,405840,4G,-86,8,83,bike,vehicular
2026.01.30_17.30.45,86.878643,23.717491,405840,4G,-98,8,83,bike,vehicular
2026.01.30_17.30.46,86.878643,23.717491,405840,4G,-98,8,83,bike,vehicular
2026.01.30_17.30.47,86.878578,23.717516,405840,4G,-98,6,82,bike,vehicular
2026.01.30_17.30.47,86.878578,23.717516,405840,4G,-98,6,82,bike,vehicular
2026.01.30_17.30.49,86.878578,23.717516,405840,4G,-98,6,82,bike,vehicular
2026.01.30_17.30.49,86.878578,23.717516,405840,4G,-91,6,82,bike,vehicular
2026.01.30_17.30.50,86.878518,23.717548,405840,4G,-91,6,83,bike,vehicular
2026.01.30_17.30.50,86.878518,23.717548,405840,4G,-91,6,83,bike,vehicular
2026.01.30_17.30.51,86.878518,23.717548,405840,4G,-90,6,83,bike,vehicular
2026.01.30_17.30.52,86.878438,23.71757,405840,4G,-90,8,82,bike,vehicular
2026.01.30_17.30.52,86.878438,23.71757,405840,4G,-90,8,82,bike,vehicular
2026.01.30_17.30.53,86.878438,23.71757,405840,4G,-89,8,82,bike,vehicular
2026.01.30_17.30.54,86.878349,23.717583,405840,4G,-89,9,82,bike,vehicular
2026.01.30_17.30.54,86.878349,23.717583,405840,4G,-89,9,82,bike,vehicular
2026.01.30_17.30.55,86.878349,23.717583,405840,4G,-93,9,82,bike,vehicular
2026.01.30_17.30.56,86.878265,23.717601,405840,4G,-93,11,82,bike,vehicular
2026.01.30_17.30.56,86.878265,23.717601,405840,4G,-93,11,82,bike,vehicular
2026.01.30_17.30.57,86.878265,23.717601,405840,4G,-94,11,82,bike,vehicular
2026.01.30_17.30.58,86.878186,23.71762,405840,4G,-94,13,82,bike,vehicular
2026.01.30_17.30.58,86.878186,23.71762,405840,4G,-94,13,82,bike,vehicular
2026.01.30_17.30.59,86.878186,23.71762,405840,4G,-87,13,82,bike,vehicular
2026.01.30_17.31.00,86.87812,23.717646,405840,4G,-87,13,82,bike,vehicular
2026.01.30_17.31.00,86.87812,23.717646,405840,4G,-87,13,82,bike,vehicular
2026.01.30_17.31.01,86.87812,23.717646,405840,4G,-84,13,82,bike,vehicular
2026.01.30_17.31.02,86.878056,23.717671,405840,4G,-84,13,82,bike,vehicular
2026.01.30_17.31.02,86.878056,23.717671,405840,4G,-84,13,82,bike,vehicular
2026.01.30_17.31.03,86.878056,23.717671,405840,4G,-88,13,82,bike,vehicular
2026.01.30_17.31.04,86.87798,23.717685,405840,4G,-88,13,82,bike,vehicular
2026.01.30_17.31.04,86.87798,23.717685,405840,4G,-88,13,82,bike,vehicular
2026.01.30_17.31.05,86.87798,23.717685,405840,4G,-89,13,82,bike,vehicular
2026.01.30_17.31.06,86.87789,23.717713,405840,4G,-89,14,81,bike,vehicular
2026.01.30_17.31.06,86.87789,23.717713,405840,4G,-89,14,81,bike,vehicular
2026.01.30_17.31.07,86.877843,23.71773,405840,4G,-89,14,81,bike,vehicular
2026.01.30_17.31.07,86.877843,23.71773,405840,4G,-88,14,81,bike,vehicular
2026.01.30_17.31.08,86.877781,23.717741,405840,4G,-88,15,80,bike,vehicular
2026.01.30_17.31.08,86.877781,23.717741,405840,4G,-88,15,80,bike,vehicular
2026.01.30_17.31.09,86.877723,23.717763,405840,4G,-88,16,80,bike,vehicular
2026.01.30_17.31.09,86.877723,23.717763,405840,4G,-88,16,80,bike,vehicular
2026.01.30_17.31.10,86.877666,23.717783,405840,4G,-88,17,79,bike,vehicular
2026.01.30_17.31.10,86.877666,23.717783,405840,4G,-88,17,79,bike,vehicular
2026.01.30_17.31.11,86.87761,23.7178,405840,4G,-88,18,79,bike,vehicular
2026.01.30_17.31.11,86.87761,23.7178,405840,4G,-82,18,79,bike,vehicular
2026.01.30_17.31.12,86.877548,23.717815,405840,4G,-82,19,78,bike,vehicular
2026.01.30_17.31.12,86.877548,23.717815,405840,4G,-82,19,78,bike,vehicular
2026.01.30_17.31.13,86.877486,23.717836,405840,4G,-82,20,79,bike,vehicular
2026.01.30_17.31.13,86.877486,23.717836,405840,4G,-86,20,79,bike,vehicular
2026.01.30_17.31.14,86.877425,23.717853,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.14,86.877425,23.717853,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.15,86.87737,23.717866,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.15,86.87737,23.717866,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.16,86.87732,23.717879,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.16,86.87732,23.717879,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.17,86.877268,23.717895,405840,4G,-86,21,79,bike,vehicular
2026.01.30_17.31.17,86.877268,23.717895,405840,4G,-84,21,79,bike,vehicular
2026.01.30_17.31.18,86.877218,23.717913,405840,4G,-84,21,78,bike,vehicular
2026.01.30_17.31.19,86.877218,23.717913,405840,4G,-84,21,78,bike,vehicular
2026.01.30_17.31.19,86.877168,23.717936,405840,4G,-84,21,79,bike,vehicular
2026.01.30_17.31.19,86.877168,23.717936,405840,4G,-80,21,79,bike,vehicular
2026.01.30_17.31.20,86.877114,23.717955,405840,4G,-80,21,78,bike,vehicular
2026.01.30_17.31.21,86.877114,23.717955,405840,4G,-80,21,78,bike,vehicular
2026.01.30_17.31.21,86.877056,23.717971,405840,4G,-80,21,78,bike,vehicular
2026.01.30_17.31.21,86.877056,23.717971,405840,4G,-83,21,78,bike,vehicular
2026.01.30_17.31.22,86.876996,23.717988,405840,4G,-83,21,78,bike,vehicular
2026.01.30_17.31.23,86.876996,23.717988,405840,4G,-83,21,78,bike,vehicular
2026.01.30_17.31.23,86.876933,23.718006,405840,4G,-83,21,78,bike,vehicular
2026.01.30_17.31.24,86.876933,23.718006,405840,4G,-88,21,78,bike,vehicular
2026.01.30_17.31.24,86.876871,23.718023,405840,4G,-88,21,79,bike,vehicular
2026.01.30_17.31.25,86.876871,23.718023,405840,4G,-88,21,79,bike,vehicular
2026.01.30_17.31.25,86.876813,23.718043,405840,4G,-88,21,78,bike,vehicular
2026.01.30_17.31.26,86.876813,23.718043,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.26,86.87676,23.718065,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.27,86.87676,23.718065,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.27,86.87671,23.718081,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.28,86.87671,23.718081,405840,4G,-85,21,78,bike,vehicular
2026.01.30_17.31.28,86.876659,23.718095,405840,4G,-85,21,77,bike,vehicular
2026.01.30_17.31.29,86.876659,23.718095,405840,4G,-85,21,77,bike,vehicular
2026.01.30_17.31.29,86.876606,23.718106,405840,4G,-85,21,76,bike,vehicular
2026.01.30_17.31.30,86.876606,23.718106,405840,4G,-71,21,76,bike,vehicular
2026.01.30_17.31.30,86.87655,23.718133,405840,4G,-71,21,77,bike,vehicular
2026.01.30_17.31.31,86.87655,23.718133,405840,4G,-71,21,77,bike,vehicular
2026.01.30_17.31.31,86.8765,23.718156,405840,4G,-71,21,78,bike,vehicular
2026.01.30_17.31.32,86.8765,23.718156,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.32,86.876449,23.718173,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.33,86.876449,23.718173,405840,4G,-79,21,78,bike,vehicular
2026.01.30_17.31.33,86.876405,23.718191,405840,4G,-79,20,78,bike,vehicular
2026.01.30_17.31.34,86.876405,23.718191,405840,4G,-74,20,78,bike,vehicular
2026.01.30_17.31.35,86.876405,23.718191,405840,4G,-74,20,78,bike,vehicular
2026.01.30_17.31.35,86.876323,23.718211,405840,4G,-74,18,79,bike,vehicular
2026.01.30_17.31.36,86.876323,23.718211,405840,4G,-69,18,79,bike,vehicular
2026.01.30_17.31.37,86.876323,23.718211,405840,4G,-69,18,79,bike,vehicular
2026.01.30_17.31.37,86.876271,23.718223,405840,4G,-69,16,79,bike,vehicular
2026.01.30_17.31.38,86.876271,23.718223,405840,4G,-75,16,79,bike,vehicular
2026.01.30_17.31.39,86.876271,23.718223,405840,4G,-75,16,79,bike,vehicular
2026.01.30_17.31.39,86.876218,23.718241,405840,4G,-75,14,79,bike,vehicular
2026.01.30_17.31.40,86.876218,23.718241,405840,4G,-62,14,79,bike,vehicular
2026.01.30_17.31.41,86.876218,23.718241,405840,4G,-62,14,79,bike,vehicular
2026.01.30_17.31.42,86.876218,23.718241,405840,4G,-72,14,79,bike,vehicular
2026.01.30_17.31.42,86.87615,23.718258,405840,4G,-72,11,76,bike,vehicular
2026.01.30_17.31.43,86.87615,23.718258,405840,4G,-72,11,76,bike,vehicular
2026.01.30_17.31.44,86.87615,23.718258,405840,4G,-76,11,76,bike,vehicular
2026.01.30_17.31.44,86.876076,23.718264,405840,4G,-76,10,75,bike,vehicular
2026.01.30_17.31.45,86.876076,23.718264,405840,4G,-76,10,75,bike,vehicular
2026.01.30_17.31.46,86.876076,23.718264,405840,4G,-76,10,75,bike,vehicular
2026.01.30_17.31.46,86.876011,23.718288,405840,4G,-76,11,75,bike,vehicular
2026.01.30_17.31.47,86.876011,23.718288,405840,4G,-76,11,75,bike,vehicular
2026.01.30_17.31.48,86.876011,23.718288,405840,4G,-76,11,75,bike,vehicular
2026.01.30_17.31.48,86.875953,23.718313,405840,4G,-76,11,74,bike,vehicular
2026.01.30_17.31.49,86.875953,23.718313,405840,4G,-76,11,74,bike,vehicular
2026.01.30_17.31.50,86.875953,23.718313,405840,4G,-76,11,74,bike,vehicular
2026.01.30_17.31.50,86.87589,23.718339,405840,4G,-76,12,74,bike,vehicular
2026.01.30_17.31.51,86.87589,23.718339,405840,4G,-76,12,74,bike,vehicular
2026.01.30_17.31.52,86.87589,23.718339,405840,4G,-76,12,74,bike,vehicular
2026.01.30_17.31.52,86.875813,23.718361,405840,4G,-76,13,73,bike,vehicular
2026.01.30_17.31.53,86.875813,23.718361,405840,4G,-76,13,73,bike,vehicular
2026.01.30_17.31.54,86.875813,23.718361,405840,4G,-86,13,73,bike,vehicular
2026.01.30_17.31.54,86.875729,23.718388,405840,4G,-86,14,73,bike,vehicular
2026.01.30_17.31.55,86.875729,23.718388,405840,4G,-86,14,73,bike,vehicular
2026.01.30_17.31.56,86.875729,23.718388,405840,4G,-86,14,73,bike,vehicular
2026.01.30_17.31.56,86.87565,23.718426,405840,4G,-86,15,73,bike,vehicular
2026.01.30_17.31.57,86.87565,23.718426,405840,4G,-86,15,73,bike,vehicular
2026.01.30_17.31.57,86.875605,23.718444,405840,4G,-86,15,73,bike,vehicular
2026.01.30_17.31.58,86.875605,23.718444,405840,4G,-86,15,73,bike,vehicular
2026.01.30_17.31.58,86.875558,23.718465,405840,4G,-86,16,73,bike,vehicular
2026.01.30_17.31.59,86.875558,23.718465,405840,4G,-89,16,73,bike,vehicular
2026.01.30_17.31.59,86.875508,23.718485,405840,4G,-89,16,73,bike,vehicular
2026.01.30_17.32.00,86.875508,23.718485,405840,4G,-89,16,73,bike,vehicular
2026.01.30_17.32.01,86.875508,23.718485,405840,4G,-81,16,73,bike,vehicular
2026.01.30_17.32.01,86.87542,23.718521,405840,4G,-81,17,73,bike,vehicular
2026.01.30_17.32.02,86.87542,23.718521,405840,4G,-81,17,73,bike,vehicular
2026.01.30_17.32.02,86.875365,23.718531,405840,4G,-81,17,72,bike,vehicular
2026.01.30_17.32.03,86.875365,23.718531,405840,4G,-81,17,72,bike,vehicular
2026.01.30_17.32.03,86.875316,23.718543,405840,4G,-81,18,72,bike,vehicular
2026.01.30_17.32.04,86.875268,23.718553,405840,4G,-81,18,72,bike,vehicular
2026.01.30_17.32.04,86.875268,23.718553,405840,4G,-81,18,72,bike,vehicular
2026.01.30_17.32.05,86.875268,23.718553,405840,4G,-81,18,72,bike,vehicular
2026.01.30_17.32.06,86.8752,23.71857,405840,4G,-81,17,71,bike,vehicular
2026.01.30_17.32.06,86.8752,23.71857,405840,4G,-81,17,71,bike,vehicular
2026.01.30_17.32.07,86.8752,23.71857,405840,4G,-81,17,71,bike,vehicular
2026.01.30_17.32.08,86.875126,23.718581,405840,4G,-81,15,69,bike,vehicular
2026.01.30_17.32.08,86.875126,23.718581,405840,4G,-81,15,69,bike,vehicular
2026.01.30_17.32.09,86.875126,23.718581,405840,4G,-79,15,69,bike,vehicular
2026.01.30_17.32.10,86.87507,23.718593,405840,4G,-79,14,70,bike,vehicular
2026.01.30_17.32.10,86.87507,23.718593,405840,4G,-79,14,70,bike,vehicular
2026.01.30_17.32.11,86.87507,23.718593,405840,4G,-82,14,70,bike,vehicular
2026.01.30_17.32.12,86.874998,23.718611,405840,4G,-82,13,71,bike,vehicular
2026.01.30_17.32.12,86.874998,23.718611,405840,4G,-82,13,71,bike,vehicular
2026.01.30_17.32.13,86.874998,23.718611,405840,4G,-77,13,71,bike,vehicular
2026.01.30_17.32.14,86.874941,23.71863,405840,4G,-77,11,71,bike,vehicular
2026.01.30_17.32.14,86.874941,23.71863,405840,4G,-77,11,71,bike,vehicular
2026.01.30_17.32.15,86.874941,23.71863,405840,4G,-77,11,71,bike,vehicular
2026.01.30_17.32.16,86.874883,23.718645,405840,4G,-77,11,71,bike,vehicular
2026.01.30_17.32.16,86.874883,23.718645,405840,4G,-77,11,71,bike,vehicular
2026.01.30_17.32.17,86.874883,23.718645,405840,4G,-82,11,71,bike,vehicular
2026.01.30_17.32.18,86.874816,23.718669,405840,4G,-82,12,72,bike,vehicular
2026.01.30_17.32.18,86.874816,23.718669,405840,4G,-82,12,72,bike,vehicular
2026.01.30_17.32.19,86.874816,23.718669,405840,4G,-80,12,72,bike,vehicular
2026.01.30_17.32.20,86.874743,23.718703,405840,4G,-80,13,72,bike,vehicular
2026.01.30_17.32.20,86.874743,23.718703,405840,4G,-80,13,72,bike,vehicular
2026.01.30_17.32.21,86.874743,23.718703,405840,4G,-75,13,72,bike,vehicular
2026.01.30_17.32.22,86.874666,23.718736,405840,4G,-75,13,72,bike,vehicular
2026.01.30_17.32.22,86.874666,23.718736,405840,4G,-75,13,72,bike,vehicular
2026.01.30_17.32.23,86.874666,23.718736,405840,4G,-80,13,72,bike,vehicular
2026.01.30_17.32.24,86.874596,23.718765,405840,4G,-80,13,72,bike,vehicular
2026.01.30_17.32.24,86.874596,23.718765,405840,4G,-80,13,72,bike,vehicular
2026.01.30_17.32.25,86.874596,23.718765,405840,4G,-83,13,72,bike,vehicular
2026.01.30_17.32.26,86.874546,23.718785,405840,4G,-83,14,71,bike,vehicular
2026.01.30_17.32.26,86.874546,23.718785,405840,4G,-83,14,71,bike,vehicular
2026.01.30_17.32.27,86.874546,23.718785,405840,4G,-81,14,71,bike,vehicular
2026.01.30_17.32.28,86.87446,23.718815,405840,4G,-81,14,71,bike,vehicular
2026.01.30_17.32.28,86.87446,23.718815,405840,4G,-81,14,71,bike,vehicular
2026.01.30_17.32.29,86.874403,23.718833,405840,4G,-81,15,71,bike,vehicular
2026.01.30_17.32.29,86.874403,23.718833,405840,4G,-91,15,71,bike,vehicular
2026.01.30_17.32.30,86.874336,23.718855,405840,4G,-91,16,71,bike,vehicular
2026.01.30_17.32.30,86.874336,23.718855,405840,4G,-91,16,71,bike,vehicular
2026.01.30_17.32.31,86.874266,23.718876,405840,4G,-91,17,71,bike,vehicular
2026.01.30_17.32.31,86.874266,23.718876,405840,4G,-92,17,71,bike,vehicular
2026.01.30_17.32.32,86.874201,23.7189,405840,4G,-92,27,71,bike,vehicular
2026.01.30_17.32.32,86.874201,23.7189,405840,4G,-92,27,71,bike,vehicular
2026.01.30_17.32.33,86.87413,23.718926,405840,4G,-92,31,70,bike,vehicular
2026.01.30_17.32.33,86.87413,23.718926,405840,4G,-89,31,70,bike,vehicular
2026.01.30_17.32.34,86.874049,23.718958,405840,4G,-89,32,71,bike,vehicular
2026.01.30_17.32.34,86.874049,23.718958,405840,4G,-89,32,71,bike,vehicular
2026.01.30_17.32.35,86.873966,23.718986,405840,4G,-89,31,70,bike,vehicular
2026.01.30_17.32.35,86.873966,23.718986,405840,4G,-91,31,70,bike,vehicular
2026.01.30_17.32.36,86.873885,23.719003,405840,4G,-91,32,70,bike,vehicular
2026.01.30_17.32.36,86.873885,23.719003,405840,4G,-91,32,70,bike,vehicular
2026.01.30_17.32.37,86.873808,23.719026,405840,4G,-91,28,69,bike,vehicular
2026.01.30_17.32.38,86.873808,23.719026,405840,4G,-90,28,69,bike,vehicular
2026.01.30_17.32.38,86.873735,23.719055,405840,4G,-90,30,69,bike,vehicular
2026.01.30_17.32.38,86.873735,23.719055,405840,4G,-90,30,69,bike,vehicular
2026.01.30_17.32.39,86.873653,23.719086,405840,4G,-90,32,69,bike,vehicular
2026.01.30_17.32.39,86.873653,23.719086,405840,4G,-90,32,69,bike,vehicular
2026.01.30_17.32.40,86.873568,23.719111,405840,4G,-90,33,68,bike,vehicular
2026.01.30_17.32.40,86.873568,23.719111,405840,4G,-90,33,68,bike,vehicular
2026.01.30_17.32.41,86.873479,23.719134,405840,4G,-90,32,68,bike,vehicular
2026.01.30_17.32.41,86.873479,23.719134,405840,4G,-95,32,68,bike,vehicular
2026.01.30_17.32.42,86.873395,23.719161,405840,4G,-95,30,68,bike,vehicular
2026.01.30_17.32.42,86.873395,23.719161,405840,4G,-95,30,68,bike,vehicular
2026.01.30_17.32.43,86.873316,23.719183,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.43,86.873316,23.719183,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.44,86.873238,23.719206,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.44,86.873238,23.719206,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.45,86.873161,23.719233,405840,4G,-95,28,67,bike,vehicular
2026.01.30_17.32.45,86.873161,23.719233,405840,4G,-95,28,67,bike,vehicular
2026.01.30_17.32.46,86.873088,23.719254,405840,4G,-95,28,66,bike,vehicular
2026.01.30_17.32.46,86.873088,23.719254,405840,4G,-95,28,66,bike,vehicular
2026.01.30_17.32.47,86.87301,23.71928,405840,4G,-95,28,66,bike,vehicular
2026.01.30_17.32.47,86.87301,23.71928,405840,4G,-95,28,66,bike,vehicular
2026.01.30_17.32.48,86.872931,23.719298,405840,4G,-95,29,66,bike,vehicular
2026.01.30_17.32.48,86.872931,23.719298,405840,4G,-95,29,66,bike,vehicular
2026.01.30_17.32.49,86.872855,23.719323,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.49,86.872855,23.719323,405840,4G,-95,29,67,bike,vehicular
2026.01.30_17.32.50,86.872779,23.71935,405840,4G,-95,28,67,bike,vehicular
2026.01.30_17.32.50,86.872779,23.71935,405840,4G,-95,28,67,bike,vehicular
2026.01.30_17.32.51,86.872705,23.719376,405840,4G,-95,27,67,bike,vehicular
2026.01.30_17.32.51,86.872705,23.719376,405840,4G,-91,27,67,bike,vehicular
2026.01.30_17.32.52,86.872631,23.719396,405840,4G,-91,26,67,bike,vehicular
2026.01.30_17.32.52,86.872631,23.719396,405840,4G,-91,26,67,bike,vehicular
2026.01.30_17.32.53,86.872561,23.719421,405840,4G,-91,25,67,bike,vehicular
2026.01.30_17.32.53,86.872561,23.719421,405840,4G,-91,25,67,bike,vehicular
2026.01.30_17.32.54,86.872496,23.71944,405840,4G,-91,23,66,bike,vehicular
2026.01.30_17.32.54,86.872496,23.71944,405840,4G,-91,23,66,bike,vehicular
2026.01.30_17.32.55,86.872436,23.719461,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.55,86.872436,23.719461,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.56,86.87238,23.719476,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.56,86.87238,23.719476,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.57,86.872321,23.719495,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.57,86.872321,23.719495,405840,4G,-91,21,66,bike,vehicular
2026.01.30_17.32.58,86.87227,23.719515,405840,4G,-91,18,66,bike,vehicular
2026.01.30_17.32.58,86.87227,23.719515,405840,4G,-91,18,66,bike,vehicular
2026.01.30_17.32.59,86.872221,23.719531,405840,4G,-91,16,65,bike,vehicular
2026.01.30_17.32.59,86.872221,23.719531,405840,4G,-91,16,65,bike,vehicular
2026.01.30_17.33.00,86.872221,23.719531,405840,4G,-91,16,65,bike,vehicular
2026.01.30_17.33.01,86.872149,23.719558,405840,4G,-91,11,63,bike,vehicular
2026.01.30_17.33.01,86.872149,23.719558,405840,4G,-92,11,63,bike,vehicular
2026.01.30_17.33.02,86.872149,23.719558,405840,4G,-92,11,63,bike,vehicular
2026.01.30_17.33.03,86.872091,23.719581,405840,4G,-92,13,61,bike,vehicular
2026.01.30_17.33.03,86.872091,23.719581,405840,4G,-92,13,61,bike,vehicular
2026.01.30_17.33.04,86.872091,23.719581,405840,4G,-92,13,61,bike,vehicular
2026.01.30_17.33.05,86.872015,23.7196,405840,4G,-92,15,60,bike,vehicular
2026.01.30_17.33.05,86.872015,23.7196,405840,4G,-92,15,60,bike,vehicular
2026.01.30_17.33.06,86.872015,23.7196,405840,4G,-92,15,60,bike,vehicular
2026.01.30_17.33.07,86.871943,23.71962,405840,4G,-92,14,58,bike,vehicular
2026.01.30_17.33.07,86.871943,23.71962,405840,4G,-92,14,58,bike,vehicular
2026.01.30_17.33.08,86.871943,23.71962,405840,4G,-92,14,58,bike,vehicular
2026.01.30_17.33.09,86.871868,23.71965,405840,4G,-92,16,57,bike,vehicular
2026.01.30_17.33.10,86.871868,23.71965,405840,4G,-44,16,57,bike,vehicular
2026.01.30_17.33.11,86.871868,23.71965,405840,4G,-44,16,57,bike,vehicular
2026.01.30_17.33.11,86.871793,23.719681,405840,4G,-44,15,57,bike,vehicular
2026.01.30_17.33.12,86.871793,23.719681,405840,4G,-96,15,57,bike,vehicular
2026.01.30_17.33.13,86.871793,23.719681,405840,4G,-96,15,57,bike,vehicular
2026.01.30_17.33.13,86.871716,23.719714,405840,4G,-96,14,58,bike,vehicular
2026.01.30_17.33.14,86.871716,23.719714,405840,4G,-96,14,58,bike,vehicular
2026.01.30_17.33.15,86.871716,23.719714,405840,4G,-96,14,58,bike,vehicular
2026.01.30_17.33.15,86.871641,23.719741,405840,4G,-96,15,58,bike,vehicular
2026.01.30_17.33.16,86.871641,23.719741,405840,4G,-96,15,58,bike,vehicular
2026.01.30_17.33.17,86.871641,23.719741,405840,4G,-96,15,58,bike,vehicular
2026.01.30_17.33.17,86.871565,23.719771,405840,4G,-96,16,59,bike,vehicular
2026.01.30_17.33.18,86.871565,23.719771,405840,4G,-96,16,59,bike,vehicular
2026.01.30_17.33.18,86.871519,23.719789,405840,4G,-96,19,59,bike,vehicular
2026.01.30_17.33.19,86.871519,23.719789,405840,4G,-96,19,59,bike,vehicular
2026.01.30_17.33.19,86.871475,23.719815,405840,4G,-96,19,60,bike,vehicular
2026.01.30_17.33.20,86.871475,23.719815,405840,4G,-96,19,60,bike,vehicular
2026.01.30_17.33.20,86.871428,23.719833,405840,4G,-96,19,60,bike,vehicular
2026.01.30_17.33.21,86.871428,23.719833,405840,4G,-96,19,60,bike,vehicular
2026.01.30_17.33.21,86.87138,23.719853,405840,4G,-96,20,61,bike,vehicular
2026.01.30_17.33.22,86.87138,23.719853,405840,4G,-94,20,61,bike,vehicular
2026.01.30_17.33.22,86.871325,23.719875,405840,4G,-94,23,61,bike,vehicular
